t,v,m
346310958,1967,0
346311167,1819,0
346311385,1890,0
346311593,1859,0
346311807,1956,0
346312015,1840,0
346312225,1790,0
346312441,1872,0
346312657,1904,0
346312866,1811,0
346313076,1934,0
346313284,1859,0
346313502,1815,0
346313713,1840,0
346313924,1791,0
346314132,1879,0
346324549,1858,0
346324763,1833,0
346324973,1840,0
346325182,1872,0
346325400,1831,0
346325608,1959,0
346325819,1871,0
346326027,1826,0
346326237,1954,0
346326453,1840,0
346326666,1956,0
346326874,1841,0
346327084,1791,0
346327292,1873,0
346327511,1841,0
346337952,1882,0
346338163,1850,0
346338379,1951,0
346338590,1867,0
346338799,1901,0
346339009,1963,0
346339217,1823,0
346339436,1922,0
346339647,1808,0
346339857,1921,0
346340065,1861,0
346340275,1814,0
346340492,1964,0
346340707,1949,0
346340915,1850,0
346341125,1807,0
346351527,1849,0
346351742,1872,0
346351950,1791,0
346352160,1938,0
346352376,1853,0
346352587,1882,0
346352796,1872,0
346353006,1839,0
346353214,1953,0
346353433,1872,0
346353647,1839,0
346353857,1796,0
346354065,1874,0
346354276,1843,0
346354492,1938,0
346364951,1867,0
346365159,1903,0
346365377,1958,0
346365585,1792,0
346365797,1938,0
346366005,1855,0
346366215,1809,0
346366432,1887,0
346366646,1946,0
346366854,1848,0
346367065,1791,0
346367273,1875,0
346367491,1849,0
346367705,1824,0
346367915,1879,0
346368123,1870,0
346378517,1826,0
346378730,1822,0
346378940,1873,0
346379148,1871,0
346379367,1823,0
346379575,1872,0
346379787,1838,0
346379995,1954,0
346380205,1873,0
346380422,1808,0
346380633,1966,0
346380841,1819,0
346381051,1897,0
346381260,1872,0
346381477,1837,0
346381691,1807,0
346392117,1925,0
346392333,1855,0
346392543,1809,0
346392753,1869,0
346392963,1824,0
346393171,1962,0
346393390,1862,0
346393598,1949,0
346393810,1874,0
346394018,1802,0
346394228,1935,0
346394442,1965,0
346394657,1956,0
346394866,1840,0
346395076,1813,0
346405487,1809,0
346405699,1876,0
346405908,1791,0
346406118,1936,0
346406334,1841,0
346406545,1793,0
346406758,1873,0
346406968,1962,0
346407176,1839,0
346407394,1828,0
346407603,1867,0
346407814,1824,0
346408022,1962,0
346408232,1871,0
346408449,1895,0
346408663,1814,0
346419094,1963,0
346419305,1871,0
346419521,1837,0
346419733,1872,0
346419941,1840,0
346420151,1954,0
346420368,1835,0
346420578,1948,0
346420788,1845,0
346420998,1791,0
346421207,1892,0
346421425,1850,0
346421637,1856,0
346421847,1814,0
346422055,1965,0
346432485,1906,0
346432697,1865,0
346432907,1958,0
346433115,1837,0
346433334,1866,0
346433542,1872,0
346433758,1872,0
346433966,1791,0
346434176,1939,0
346434392,1851,0
346434603,1805,0
346434811,1878,0
346435021,1850,0
346435230,1933,0
346435448,1965,0
346435661,1872,0
346446076,1967,0
346446284,1819,0
346446502,1904,0
346446713,1808,0
346446924,1929,0
346447132,1859,0
346447350,1814,0
346447558,1966,0
346447769,1859,0
346447977,1906,0
346448187,1965,0
346448404,1815,0
346448614,1931,0
346448823,1858,0
346449033,1819,0
346459479,1942,0
346459694,1799,0
346459902,1874,0
346460112,1849,0
346460328,1937,0
346460538,1967,0
346460748,1904,0
346460958,1965,0
346461167,1822,0
346461385,1914,0
346461593,1887,0
346461807,1963,0
346462016,1830,0
346462226,1850,0
346462442,1869,0
346462657,1964,0
346473054,1936,0
346473264,1851,0
346473480,1938,0
346473696,1906,0
346473904,1866,0
346474115,1823,0
346474331,1962,0
346474541,1871,0
346474751,1952,0
346474961,1873,0
346475169,1799,0
346475388,1947,0
346475596,1878,0
346475809,1962,0
346476017,1826,0
346486477,1962,0
346486691,1872,0
346486901,1840,0
346487109,1947,0
346487327,1920,0
346487535,1813,0
346487750,1836,0
346487959,1956,0
346488169,1872,0
346488386,1847,0
346488596,1840,0
346488808,1951,0
346489018,1876,0
346489226,1808,0
346489442,1809,0
346489655,1829,0
346500035,1872,0
346500244,1813,0
346500462,1946,0
346500674,1960,0
346500885,1872,0
346501093,1815,0
346501303,1956,0
346501519,1840,0
346501732,1956,0
346501940,1839,0
346502150,1806,0
346502367,1872,0
346502577,1811,0
346502786,1966,0
346502997,1868,0
346513385,1869,0
346513595,1952,0
346513806,1844,0
346514017,1790,1
346514225,1888,0
346514442,1871,0
346514655,1850,0
346514866,1799,0
346515074,1936,0
346515284,1855,0
346515500,1925,0
346515715,1807,0
346515924,1881,0
346516134,1850,0
346516350,1942,0
346516560,1904,0
346526943,1839,0
346527153,1803,0
346527370,1872,0
346527580,1965,0
346527793,1818,0
346528003,1889,0
346528211,1871,0
346528429,1834,0
346528644,1901,0
346528854,1964,0
346529063,1822,0
346529273,1909,0
346529490,1865,0
346529702,1904,0
346529910,1867,0
346540296,1862,0
346540511,1899,0
346540726,1813,0
346540934,1873,0
346541145,1847,0
346541360,1931,0
346541571,1979,0
346541779,1811,0
346541989,1915,0
346542198,1867,0
346542416,1817,0
346542624,1965,0
346542835,1856,0
346543043,1932,0
346543254,1966,0
346543470,1815,0
346553854,1810,0
346554063,1966,0
346554273,1851,0
346554489,1934,0
346554702,1851,0
346554910,1921,0
346555120,1964,0
346555337,1815,0
346555547,1907,0
346555758,1808,0
346555968,1949,0
346556176,1846,0
346556395,1813,0
346556603,1873,0
346556813,1845,0
346567204,1791,0
346567422,1951,0
346567632,1813,0
346567842,1931,0
346568051,1856,0
346568261,1815,0
346568477,1965,0
346568693,1964,0
346568902,1815,0
346569112,1898,0
346569328,1870,0
346569538,1827,0
346569748,1872,0
346569958,1840,0
346570167,1953,0
346570385,1872,0
346580832,1794,0
346581042,1945,0
346581251,1845,0
346581469,1808,0
346581680,1829,0
346581890,1851,0
346582099,1872,0
346582309,1845,0
346582525,1935,0
346582740,1837,0
346582948,1872,0
346583158,1841,0
346583374,1946,0
346583584,1813,0
346583796,1964,0
346584006,1869,0
346594440,1962,0
346594652,1829,0
346594860,1961,0
346595070,1872,0
346595279,1855,0
346595497,1957,0
346595711,1904,0
346595921,1856,0
346596129,1935,0
346596348,1878,0
346596556,1810,0
346596768,1965,0
346596976,1813,0
346597187,1915,0
346597403,1856,0
346607830,1838,0
346608039,1874,0
346608249,1841,0
346608465,1941,0
346608679,1791,0
346608887,1891,0
346609098,1855,0
346609306,1931,0
346609524,1964,0
346609738,1858,0
346609948,1811,0
346610157,1966,0
346610375,1859,0
346610583,1839,0
346610798,1810,0
346611007,1873,0
346621421,1964,0
346621631,1817,0
346621841,1949,0
346622049,1843,0
346622260,1817,0
346622476,1874,0
346622693,1872,0
346622901,1851,0
346623112,1956,0
346623328,1839,0
346623538,1801,0
346623748,1851,0
346623958,1810,0
346624166,1964,0
346624384,1859,0
346634825,1920,0
346635035,1965,0
346635243,1815,0
346635461,1890,0
346635675,1949,0
346635885,1877,0
346636093,1796,0
346636303,1954,0
346636520,1841,0
346636732,1956,0
346636941,1840,0
346637151,1796,0
346637367,1872,0
346637578,1811,0
346637787,1966,0
346637997,1863,0
346648399,1961,0
346648609,1867,0
346648818,1872,0
346649028,1961,0
346649236,1835,0
346649454,1815,0
346649665,1830,0
346649875,1842,0
346650084,1872,0
346650294,1822,0
346650511,1962,0
346650726,1941,0
346650934,1851,0
346651145,1810,0
346651361,1966,0
346661823,1936,0
346662031,1856,0
346662241,1813,0
346662457,1963,0
346662674,1965,0
346662882,1815,1
346663092,1897,0
346663300,1904,0
346663517,1856,0
346663730,1847,0
346663940,1808,0
346664148,1965,0
346664367,1856,0
346664575,1962,0
346664787,1868,0
346664995,1862,0
346675381,1961,0
346675589,1808,0
346675801,1942,0
346676009,1845,0
346676219,1807,0
346676436,1872,0
346676649,1885,0
346676857,1870,0
346677068,1826,0
346677276,1958,0
346677494,1872,0
346677708,1856,0
346677918,1813,0
346678126,1966,0
346678344,1872,0
346688730,1963,0
346688940,1869,0
346689149,1861,0
346689367,1963,0
346689575,1823,0
346689787,1952,0
346689995,1839,0
346690206,1819,0
346690422,1872,0
346690634,1809,0
346690842,1963,0
346691052,1866,0
346691260,1919,0
346691479,1963,0
346691692,1883,0
346691902,1849,0
346702288,1874,0
346702506,1847,0
346702717,1878,0
346702927,1853,0
346703135,1933,0
346703353,1963,0
346703561,1808,0
346703772,1931,0
346703980,1856,0
346704191,1813,0
346704407,1965,0
346704617,1850,0
346704826,1931,0
346705036,1966,0
346705244,1820,0
346715646,1861,0
346715854,1872,0
346716064,1840,0
346716272,1958,0
346716491,1872,0
346716705,1843,0
346716915,1791,0
346717123,1882,0
346717342,1850,0
346717550,1933,0
346717764,1813,0
346717972,1965,0
346718182,1861,0
346718399,1936,0
346718609,1875,0
346718818,1789,0
346729200,1853,0
346729416,1943,0
346729627,1872,0
346729835,1806,0
346730046,1946,0
346730254,1843,0
346730472,1802,0
346730683,1840,0
346730893,1790,0
346731101,1906,0
346731317,1878,0
346731526,1791,0
346731740,1845,0
346731948,1938,0
346732158,1897,0
346742549,1840,0
346742763,1904,0
346742971,1808,0
346743181,1925,0
346743397,1865,0
346743608,1811,0
346743816,1964,0
346744026,1861,0
346744235,1911,0
346744453,1963,0
346744664,1924,0
346744874,1967,0
346745082,1815,0
346745292,1791,0
346745507,1883,0
346745724,1873,0
346756107,1819,0
346756326,1914,0
346756534,1867,0
346756751,1861,0
346756959,1905,0
346757169,1965,0
346757385,1813,0
346757596,1869,0
346757807,1869,0
346758018,1956,0
346758226,1840,0
346758442,1840,0
346758655,1815,0
346758865,1895,0
346759074,1870,0
346769461,1803,0
346769675,1939,0
346769885,1933,0
346770093,1810,0
346770303,1947,0
346770520,1847,0
346770733,1950,0
346770941,1845,0
346771151,1791,0
346771368,1875,0
346771578,1808,0
346771788,1968,0
346771998,1857,0
346772206,1915,0
346772424,1965,0
346772638,1875,0
346783019,1899,0
346783227,1866,0
346783445,1823,1
346783658,1813,0
346783868,1917,0
346784077,1867,0
346784287,1833,0
346784503,1956,0
346784715,1826,0
346784923,1961,0
346785134,1872,0
346785350,1892,0
346785561,1961,0
346785769,1830,0
346785979,1855,0
346796368,1907,0
346796578,1871,0
346796788,1847,0
346796998,1954,0
346797206,1838,0
346797425,1827,0
346797637,1840,0
346797847,1956,0
346798056,1837,0
346798266,1806,0
346798482,1882,0
346798697,1954,0
346798905,1843,0
346799115,1801,0
346799331,1902,0
346799541,1854,0
346809926,1951,0
346810136,1882,0
346810353,1791,0
346810563,1938,0
346810772,1840,0
346810982,1791,0
346811190,1886,0
346811408,1853,0
346811616,1949,0
346811827,1889,0
346812035,1808,0
346812245,1927,0
346812461,1859,0
346812677,1875,0
346812885,1792,0
346823279,1963,0
346823496,1834,0
346823713,1819,0
346823921,1959,0
346824131,1869,0
346824348,1906,0
346824558,1964,0
346824768,1867,0
346824978,1957,0
346825186,1840,0
346825404,1803,0
346825613,1872,0
346825823,1840,0
346826031,1951,0
346826242,1875,0
346826458,1791,0
346836908,1956,0
346837116,1837,0
346837335,1870,0
346837543,1872,0
346837758,1962,0
346837966,1827,0
346838176,1872,0
346838393,1872,0
346838603,1826,0
346838811,1959,0
346839022,1872,0
346839230,1834,0
346839448,1962,0
346839661,1961,0
346839871,1872,0
346840079,1839,0
346850516,1863,0
346850730,1815,0
346850940,1906,0
346851148,1871,0
346851367,1819,0
346851575,1872,0
346851787,1834,0
346851995,1954,0
346852205,1874,0
346852421,1808,0
346852633,1965,0
346852841,1821,0
346853051,1879,0
346853259,1872,0
346853477,1840,0
346863902,1949,0
346864112,1859,0
346864329,1929,0
346864539,1964,0
346864749,1914,0
346864959,1963,0
346865168,1823,0
346865386,1919,0
346865595,1870,0
346865808,1955,0
346866016,1839,0
346866227,1797,0
346866442,1964,0
346866658,1958,0
346866866,1840,0
346867076,1803,0
346877493,1860,0
346877709,1860,0
346877918,1904,0
346878128,1963,0
346878344,1822,0
346878554,1881,0
346878767,1906,0
346878977,1962,0
346879186,1823,0
346879404,1918,0
346879612,1856,0
346879823,1813,0
346880031,1963,0
346880241,1865,0
346880457,1882,0
346890900,1874,0
346891108,1791,0
346891327,1952,0
346891535,1841,0
346891751,1867,0
346891959,1889,0
346892169,1962,0
346892385,1825,0
346892596,1872,0
346892807,1795,0
346893017,1940,0
346893226,1850,0
346893442,1846,0
346893655,1822,0
346893866,1899,0
346894074,1871,0
346904475,1849,0
346904688,1833,0
346904898,1847,0
346905106,1873,0
346905325,1837,0
346905533,1953,0
346905747,1823,0
346905955,1874,0
346906166,1843,0
346906382,1952,0
346906592,1945,0
346906806,1849,0
346907017,1808,0
346907225,1902,0
346907442,1872,0
346917895,1863,0
346918105,1823,0
346918321,1966,0
346918532,1859,0
346918746,1806,0
346918956,1936,0
346919165,1854,0
346919383,1814,0
346919591,1898,0
346919807,1963,0
346920015,1826,0
346920225,1843,0
346920442,1869,0
346920657,1883,0
346920866,1807,0
346921076,1931,0
346931523,1866,0
346931739,1867,0
346931948,1879,0
346932158,1959,0
346932374,1829,0
346932584,1874,0
346932796,1791,0
346933006,1940,0
346933214,1850,0
346933433,1807,0
346933647,1947,0
346933857,1888,0
346934066,1808,0
346934276,1936,0
346934492,1856,0
346934707,1875,0
346945131,1793,0
346945349,1956,0
346945558,1840,0
346945768,1876,0
346945977,1869,0
346946187,1826,0
346946404,1962,0
346946614,1867,0
346946822,1883,0
346947032,1962,0
346947241,1829,0
346947459,1831,0
346947672,1919,0
346947882,1965,0
346948090,1823,0
346958521,1840,0
346958732,1871,0
346958942,1831,0
346959151,1957,0
346959369,1870,0
346959578,1849,0
346959793,1808,0
346960001,1965,0
346960211,1857,0
346960427,1919,0
346960643,1870,0
346960851,1870,0
346961062,1836,0
346961270,1940,0
346961488,1888,0
346961698,1953,0
346972112,1791,0
346972329,1873,0
346972539,1842,0
346972749,1885,0
346972959,1853,0
346973168,1936,0
346973386,1877,0
346973595,1934,0
346973809,1861,0
346974017,1903,0
346974227,1963,0
346974442,1848,0
346974657,1871,0
346974865,1858,0
346975076,1954,0
346985515,1831,0
346985732,1830,0
346985940,1958,0
346986150,1872,0
346986367,1886,0
346986577,1879,0
346986787,1791,0
346986997,1937,0
346987205,1856,0
346987423,1809,0
346987637,1887,0
346987847,1961,0
346988055,1832,0
346988266,1807,0
346988481,1878,1
346988696,1946,0
346999090,1791,0
346999300,1956,0
346999517,1834,0
346999732,1867,0
346999940,1878,0
347000150,1961,0
347000367,1821,0
347000577,1949,0
347000786,1849,0
347000997,1791,0
347001205,1933,0
347001423,1853,0
347001637,1819,0
347001847,1890,0
347002055,1871,0
347012514,1808,0
347012727,1843,0
347012937,1958,0
347013145,1834,0
347013364,1879,0
347013572,1854,0
347013784,1813,0
347013992,1965,0
347014202,1863,0
347014418,1919,0
347014629,1873,0
347014838,1791,0
347015048,1937,0
347015256,1856,0
347015474,1813,0
347015689,1933,0
347026072,1863,0
347026280,1872,0
347026498,1832,0
347026711,1823,0
347026921,1885,0
347027129,1871,0
347027348,1819,0
347027556,1964,0
347027768,1829,0
347027977,1959,0
347028187,1872,0
347028403,1894,0
347028614,1963,0
347028822,1825,0
347029032,1871,0
347039421,1904,0
347039633,1872,0
347039841,1835,0
347040051,1954,0
347040260,1849,0
347040477,1791,0
347040691,1899,0
347040901,1964,0
347041109,1821,0
347041328,1875,0
347041536,1871,0
347041750,1963,0
347041959,1823,0
347042169,1882,0
347042386,1865,0
347042596,1958,0
347052979,1957,0
347053190,1872,0
347053406,1821,0
347053616,1964,0
347053825,1829,0
347054035,1840,0
347054243,1873,0
347054461,1846,0
347054675,1819,0
347054885,1887,0
347055093,1870,0
347055303,1819,0
347055520,1961,0
347055732,1813,0
347055941,1965,0
347066340,1957,0
347066548,1834,0
347066763,1871,0
347066971,1846,0
347067181,1957,0
347067398,1826,0
347067608,1919,0
347067817,1859,0
347068027,1814,0
347068236,1966,0
347068454,1865,0
347068664,1965,0
347068874,1867,0
347069083,1895,0
347069293,1904,0
347069507,1869,0
347079961,1963,0
347080169,1815,0
347080388,1925,0
347080596,1840,0
347080808,1813,0
347081016,1876,0
347081226,1850,0
347081442,1950,0
347081657,1875,0
347081866,1872,0
347082076,1838,0
347082284,1957,0
347082502,1872,0
347082713,1963,0
347082924,1867,0
347083132,1877,0
347093569,1841,0
347093777,1949,0
347093987,1882,0
347094195,1791,0
347094414,1948,0
347094622,1840,0
347094833,1806,0
347095041,1874,0
347095251,1841,0
347095467,1937,0
347095682,1857,0
347095891,1872,0
347096101,1842,0
347096309,1929,0
347096527,1965,0
347106955,1870,0
347107166,1824,0
347107382,1965,0
347107592,1962,0
347107807,1829,0
347108017,1870,0
347108225,1872,0
347108442,1861,0
347108655,1839,0
347108866,1795,0
347109074,1874,0
347109284,1840,0
347109501,1950,0
347109716,1879,0
347109924,1871,0
347110134,1828,0
347120546,1815,0
347120763,1823,0
347120971,1963,0
347121181,1872,0
347121397,1869,0
347121607,1962,0
347121816,1825,0
347122026,1888,0
347122235,1869,0
347122453,1827,0
347122664,1866,0
347122874,1824,0
347123082,1958,0
347123292,1963,0
347123507,1817,0
347133954,1846,0
347134162,1941,0
347134380,1965,0
347134588,1853,0
347134799,1954,0
347135007,1840,0
347135218,1797,0
347135434,1873,0
347135649,1962,0
347135857,1828,0
347136067,1855,0
347136276,1872,0
347136494,1840,0
347136708,1808,0
347136918,1930,0
347137126,1857,0
347147528,1811,0
347147740,1818,0
347147950,1899,0
347148159,1871,0
347148376,1844,0
347148584,1964,0
347148796,1868,0
347149004,1871,0
347149214,1957,0
347149431,1829,0
347149646,1843,0
347149854,1939,0
347150065,1904,0
347150273,1819,0
347150491,1899,0
347160948,1839,0
347161158,1798,0
347161374,1872,0
347161584,1920,0
347161796,1861,0
347162006,1821,0
347162214,1963,0
347162433,1863,0
347162647,1821,0
347162857,1875,0
347163065,1872,0
347163275,1831,0
347163492,1958,0
347163707,1926,0
347163915,1859,0
347164125,1812,0
347174515,1840,0
347174729,1831,0
347174938,1956,0
347175148,1872,0
347175364,1857,0
347175574,1965,0
347175784,1811,0
347175994,1923,0
347176202,1862,0
347176421,1811,0
347176631,1863,0
347176841,1824,0
347177049,1961,0
347177259,1868,0
347177476,1881,0
347177691,1811,0
347188114,1951,0
347188332,1872,0
347188540,1825,0
347188753,1872,0
347188961,1791,0
347189171,1939,0
347189388,1840,0
347189598,1959,0
347189809,1829,0
347190019,1857,0
347190227,1872,0
347190446,1837,0
347190658,1823,0
347190869,1873,0
347191077,1872,0
347201488,1811,0
347201698,1852,0
347201909,1810,0
347202117,1963,0
347202335,1858,0
347202543,1906,0
347202758,1799,0
347202966,1913,0
347203176,1856,0
347203393,1920,0
347203603,1890,0
347203811,1808,0
347204022,1923,0
347204230,1859,0
347204448,1809,0
347204661,1803,0
347215095,1936,0
347215304,1842,0
347215522,1791,0
347215733,1841,0
347215943,1791,0
347216151,1904,0
347216370,1843,0
347216578,1822,0
347216793,1883,0
347217001,1872,0
347217211,1838,0
347217428,1956,0
347217643,1930,0
347217851,1857,0
347218062,1815,0
347228482,1791,0
347228696,1846,0
347228905,1945,0
347229115,1882,0
347229331,1818,0
347229541,1936,0
347229751,1815,0
347229962,1914,0
347230170,1862,0
347230388,1825,0
347230596,1865,0
347230809,1827,0
347231017,1960,0
347231227,1872,0
347231442,1815,0
347231657,1840,0
347242073,1938,0
347242283,1897,0
347242499,1809,0
347242715,1819,0
347242924,1963,0
347243134,1872,0
347243350,1890,0
347243560,1959,0
347243769,1821,0
347243979,1899,0
347244187,1870,0
347244406,1815,0
347244614,1922,0
347244825,1858,0
347245033,1919,0
347255480,1839,0
347255694,1957,0
347255905,1873,0
347256113,1795,0
347256331,1957,0
347256539,1837,0
347256752,1959,0
347256960,1840,0
347257170,1807,0
347257387,1872,0
347257597,1939,0
347257809,1854,0
347258019,1808,0
347258227,1965,0
347258446,1858,0
347258658,1852,0
347269055,1954,0
347269263,1847,0
347269481,1802,0
347269694,1825,0
347269904,1954,0
347270112,1845,0
347270331,1833,0
347270539,1872,0
347270752,1815,0
347270960,1873,0
347271170,1840,0
347271387,1958,0
347271597,1821,0
347271809,1946,0
347272019,1860,0
347282474,1893,0
347282691,1909,0
347282899,1871,0
347283109,1831,0
347283325,1953,0
347283535,1873,0
347283748,1867,0
347283958,1830,0
347284166,1960,0
347284385,1872,0
347284593,1884,0
347284807,1851,0
347285015,1931,0
347285225,1967,0
347285442,1807,0
347285657,1821,0
347296103,1897,0
347296321,1966,0
347296530,1823,0
347296742,1965,0
347296951,1811,0
347297161,1921,0
347297377,1866,0
347297587,1805,0
347297797,1873,0
347298007,1846,0
347298215,1943,0
347298434,1874,0
347298647,1866,0
347298857,1822,0
347299065,1958,0
347299276,1872,0
347309713,1834,0
347309924,1842,0
347310132,1872,0
347310350,1845,0
347310558,1941,0
347310769,1872,0
347310977,1790,0
347311187,1942,0
347311403,1840,0
347311614,1827,0
347311822,1872,0
347312032,1840,0
347312241,1947,0
347312459,1889,0
347312672,1872,0
347323101,1955,0
347323309,1847,0
347323527,1809,0
347323740,1869,0
347323951,1962,0
347324159,1838,0
347324377,1791,0
347324585,1866,0
347324796,1822,0
347325004,1964,0
347325215,1869,0
347325431,1903,0
347325646,1808,0
347325854,1933,0
347326065,1860,0
347326273,1915,0
347336696,1844,0
347336904,1872,0
347337115,1840,0
347337331,1939,0
347337541,1892,0
347337751,1911,0
347337961,1962,0
347338169,1827,0
347338388,1905,0
347338596,1791,0
347338809,1939,0
347339017,1850,0
347339227,1809,0
347339442,1942,0
347339657,1889,0
347350095,1966,0
347350306,1862,0
347350522,1901,0
347350734,1859,0
347350943,1893,0
347351153,1962,0
347351369,1821,0
347351579,1847,0
347351793,1939,0
347352003,1904,0
347352211,1810,0
347352429,1923,0
347352642,1951,0
347352852,1875,0
347353061,1795,0
347353271,1926,0
347363674,1894,0
347363884,1962,0
347364092,1827,0
347364303,1897,0
347364519,1867,0
347364732,1918,0
347364940,1859,0
347365150,1819,0
347365367,1963,0
347365577,1839,0
347365786,1948,0
347365997,1885,0
347366205,1807,0
347366423,1945,0
347366637,1962,0
347377093,1873,0
347377302,1822,0
347377520,1952,0
347377730,1829,0
347377941,1955,0
347378149,1840,0
347378367,1843,0
347378576,1846,0
347378788,1808,0
347378996,1906,0
347379206,1857,0
347379422,1919,0
347379634,1871,0
347379842,1865,0
347380052,1960,0
347380261,1821,0
347390657,1965,0
347390865,1824,0
347391076,1885,0
347391284,1872,0
347391502,1833,0
347391713,1858,0
347391923,1815,0
347392132,1965,0
347392350,1863,0
347392558,1905,0
347392769,1963,0
347392977,1819,0
347393187,1904,0
347393404,1861,0
347393614,1809,0
347404001,1841,0
347404211,1790,0
347404427,1876,0
347404644,1874,0
347404852,1791,0
347405062,1936,0
347405270,1858,0
347405488,1815,0
347405699,1855,0
347405909,1811,0
347406117,1965,0
347406335,1858,0
347406544,1927,0
347406758,1815,0
347406966,1963,0
347407176,1869,0
347417631,1802,0
347417841,1936,0
347418049,1859,0
347418259,1799,0
347418476,1965,0
347418691,1943,0
347418899,1851,0
347419109,1808,0
347419325,1965,0
347419535,1868,0
347419748,1850,0
347419958,1808,0
347420166,1963,0
347420385,1858,0
347420593,1866,0
347420807,1827,0
347431237,1914,0
347431455,1962,0
347431666,1919,0
347431876,1966,0
347432084,1812,0
347432295,1916,0
347432511,1866,0
347432726,1872,0
347432934,1791,0
347433144,1943,0
347433361,1847,0
347433571,1789,0
347433779,1883,0
347433990,1847,0
347434198,1934,0
347444628,1791,0
347444836,1891,0
347445047,1852,0
347445255,1936,0
347445473,1964,0
347445684,1920,0
347445894,1965,0
347446102,1821,0
347446317,1834,0
347446526,1954,0
347446740,1836,0
347446948,1873,0
347447159,1841,0
347447374,1920,0
347447584,1831,0
347447796,1957,0
347458219,1935,0
347458435,1843,0
347458649,1965,0
347458857,1819,0
347459067,1901,0
347459276,1867,0
347459494,1824,0
347459708,1823,0
347459918,1951,0
347460126,1847,0
347460344,1812,0
347460552,1965,0
347460767,1951,0
347460975,1843,0
347461186,1791,0
347471622,1907,0
347471833,1965,0
347472041,1819,0
347472251,1886,0
347472467,1872,0
347472682,1966,0
347472890,1815,0
347473101,1904,0
347473309,1872,0
347473527,1831,0
347473740,1790,0
347473951,1937,0
347474159,1855,0
347474377,1817,0
347474585,1872,0
347474796,1843,0
347485196,1955,0
347485415,1872,0
347485623,1876,0
347485834,1960,0
347486042,1834,0
347486252,1845,0
347486468,1873,0
347486682,1937,0
347486891,1857,0
347487101,1815,0
347487309,1963,0
347487527,1872,0
347487740,1840,0
347487951,1799,0
347488159,1881,0
347498620,1949,0
347498829,1843,0
347499039,1791,0
347499247,1904,0
347499465,1862,0
347499677,1856,0
347499888,1808,0
347500096,1966,0
347500306,1862,0
347500523,1914,0
347500735,1863,0
347500943,1894,0
347501153,1963,0
347501370,1824,0
347501580,1842,0
347501793,1949,0
347512178,1961,0
347512394,1839,0
347512604,1891,0
347512813,1872,0
347513023,1828,0
347513232,1958,0
347513450,1871,0
347513664,1843,0
347513874,1791,0
347514082,1903,0
347514292,1872,0
347514507,1815,0
347514724,1856,0
347514932,1872,0
347515142,1840,0
347515358,1938,0
347525786,1857,0
347525994,1915,0
347526204,1967,0
347526421,1809,0
347526633,1965,0
347526841,1814,0
347527052,1905,0
347527260,1857,0
347527478,1815,0
347527691,1790,0
347527902,1940,0
347528110,1847,0
347528328,1809,0
347528536,1933,0
347528751,1932,0
347539156,1966,0
347539374,1872,0
347539582,1877,0
347539796,1851,0
347540004,1935,0
347540214,1966,0
347540431,1798,0
347540646,1823,0
347540854,1959,0
347541064,1872,0
347541273,1799,0
347541491,1943,0
347541705,1873,0
347541915,1845,0
347542124,1943,0
347542342,1885,0
347552763,1847,0
347552974,1791,0
347553182,1888,0
347553400,1846,0
347553609,1953,0
347553819,1872,0
347554027,1789,0
347554237,1943,0
347554453,1850,0
347554666,1943,0
347554874,1854,0
347555084,1807,0
347555293,1943,0
347555511,1856,0
347555724,1837,0
347566154,1872,0
347566371,1872,0
347566581,1837,0
347566793,1956,0
347567003,1872,0
347567211,1793,0
347567430,1945,0
347567644,1872,0
347567854,1839,0
347568063,1951,0
347568273,1872,0
347568489,1793,0
347568702,1872,0
347568910,1803,0
347569120,1943,0
347569337,1841,0
347579745,1825,0
347579954,1957,0
347580164,1872,0
347580380,1869,0
347580590,1899,0
347580800,1810,0
347581010,1920,0
347581218,1863,0
347581436,1827,0
347581647,1856,0
347581857,1814,0
347582065,1963,0
347582275,1867,0
347582492,1894,0
347582707,1810,0
347593148,1872,0
347593366,1827,0
347593575,1872,0
347593787,1841,0
347593995,1946,0
347594205,1879,0
347594421,1791,0
347594633,1965,0
347594841,1826,0
347595051,1853,0
347595259,1872,0
347595477,1847,0
347595691,1807,0
347595902,1949,0
347596110,1845,0
347596328,1791,0
347606723,1833,0
347606933,1851,0
347607141,1872,0
347607360,1840,0
347607568,1956,0
347607778,1874,0
347607987,1809,0
347608197,1948,0
347608413,1842,0
347608623,1872,0
347608832,1872,0
347609042,1840,0
347609251,1947,0
347609468,1904,0
347609680,1965,0
347620146,1847,0
347620363,1953,0
347620573,1870,0
347620782,1866,0
347620992,1962,0
347621201,1834,0
347621419,1879,0
347621628,1856,0
347621838,1815,0
347622047,1963,0
347622257,1861,0
347622473,1897,0
347622686,1861,0
347622894,1909,0
347623104,1961,0
347623321,1817,0
347633705,1823,0
347633913,1965,0
347634123,1870,0
347634340,1895,0
347634550,1961,0
347634763,1875,0
347634974,1848,0
347635182,1943,0
347635401,1873,0
347635609,1819,0
347635819,1951,0
347636027,1846,0
347636238,1813,0
347636454,1918,0
347636666,1805,0
347647054,1815,0
347647264,1934,0
347647481,1857,0
347647696,1872,0
347647904,1815,0
347648114,1954,0
347648331,1842,0
347648541,1791,0
347648751,1856,0
347648961,1811,0
347649169,1966,0
347649388,1856,0
347649596,1873,0
347649809,1846,0
347650017,1939,0
