t,v,m
3589695,1809,0
3589904,1877,0
3590114,1845,0
3590322,1942,0
3590533,1877,0
3590749,1835,0
3590964,1826,0
3591172,1956,0
3591382,1872,0
3591590,1808,0
3591807,1933,0
3592022,1872,0
3592232,1840,0
3592441,1947,0
3592659,1872,0
3603052,1845,0
3603262,1962,0
3603471,1830,0
3603689,1893,0
3603897,1840,0
3604109,1813,0
3604317,1872,0
3604527,1840,0
3604742,1901,0
3604958,1805,0
3605166,1874,0
3605376,1842,0
3605584,1946,0
3605802,1875,0
3606014,1962,0
3616476,1797,0
3616691,1904,0
3616902,1833,0
3617111,1957,0
3617321,1871,0
3617529,1853,0
3617747,1943,0
3617961,1871,0
3618172,1828,0
3618380,1957,0
3618590,1872,0
3618806,1831,0
3619018,1871,0
3619227,1859,0
3619437,1957,0
3619653,1827,0
3630034,1951,0
3630242,1850,0
3630452,1789,0
3630668,1889,0
3630878,1810,0
3631088,1964,0
3631298,1853,0
3631507,1926,0
3631725,1920,0
3631937,1888,0
3632148,1846,0
3632356,1936,0
3632566,1959,0
3632782,1808,0
3632997,1839,0
3643383,1968,0
3643593,1859,0
3643810,1925,0
3644026,1946,0
3644235,1840,0
3644445,1798,0
3644661,1872,0
3644871,1831,0
3645080,1951,0
3645290,1872,0
3645498,1818,0
3645716,1947,0
3645924,1837,0
3646135,1805,0
3646343,1872,0
3646553,1843,0
3656947,1967,0
3657157,1869,0
3657365,1898,0
3657576,1962,0
3657792,1821,0
3658007,1840,0
3658215,1953,0
3658426,1872,0
3658642,1799,0
3658852,1950,0
3659064,1938,0
3659274,1889,0
3659482,1807,0
3659701,1952,0
3659909,1823,0
3670294,1838,0
3670503,1958,0
3670721,1872,0
3670931,1963,0
3671142,1869,0
3671350,1895,0
3671560,1964,0
3671777,1815,0
3671993,1799,0
3672202,1877,0
3672412,1845,0
3672628,1949,0
3672838,1872,0
3673048,1943,0
3673259,1872,0
3673467,1815,0
3683923,1791,0
3684132,1889,0
3684342,1847,0
3684550,1941,0
3684768,1891,0
3684981,1875,0
3685191,1842,0
3685399,1948,0
3685609,1894,0
3685825,1791,0
3686040,1841,0
3686248,1949,0
3686458,1872,0
3686674,1794,0
3686884,1853,0
3687096,1937,0
3697531,1967,0
3697747,1814,0
3697963,1809,0
3698171,1936,0
3698382,1856,0
3698590,1904,0
3698808,1965,0
3699022,1853,0
3699232,1808,0
3699441,1967,0
3699659,1853,0
3699867,1930,0
3700077,1921,0
3700285,1808,0
3700496,1934,0
3710917,1962,0
3711128,1872,0
3711336,1875,0
3711546,1956,0
3711762,1835,0
3711977,1859,0
3712185,1901,0
3712395,1963,0
3712604,1805,0
3712822,1936,0
3713033,1789,0
3713243,1942,0
3713451,1847,0
3713670,1802,0
3713878,1921,0
3714093,1963,0
3724508,1853,0
3724726,1818,0
3724938,1828,0
3725148,1853,0
3725356,1871,0
3725566,1834,0
3725782,1956,0
3725997,1888,0
3726205,1863,0
3726415,1822,0
3726631,1963,0
3726842,1866,0
3727052,1955,0
3727262,1870,0
3727470,1857,0
3737915,1869,0
3738124,1898,0
3738334,1963,0
3738542,1819,0
3738760,1893,0
3738975,1962,0
3739185,1856,0
3739393,1931,0
3739603,1875,0
3739820,1787,0
3740032,1872,0
3740241,1826,0
3740451,1954,0
3740668,1828,0
3740878,1943,0
3741087,1850,0
3751490,1798,0
3751706,1872,0
3751917,1826,0
3752125,1961,0
3752336,1869,0
3752544,1865,0
3752762,1958,0
3752975,1964,0
3753185,1853,0
3753393,1930,0
3753604,1872,0
3753820,1793,0
3754033,1872,0
3754241,1842,0
3754451,1956,0
3764910,1841,0
3765120,1959,0
3765328,1836,0
3765539,1840,0
3765755,1872,0
3765968,1894,0
3766176,1867,0
3766386,1819,0
3766594,1933,0
3766811,1904,0
3767024,1869,0
3767235,1823,0
3767443,1962,0
3767661,1869,0
3767869,1886,0
3768079,1961,0
3778468,1946,0
3778686,1873,0
3778895,1923,0
3779108,1855,0
3779316,1936,0
3779527,1882,0
3779742,1814,0
3779958,1837,0
3780166,1956,0
3780376,1872,0
3780584,1862,0
3780803,1957,0
3781014,1929,0
3781224,1936,0
3781432,1808,0
3791821,1967,0
3792032,1939,0
3792242,1890,0
3792450,1808,0
3792668,1943,0
3792877,1879,0
3793093,1844,0
3793301,1939,0
3793511,1886,0
3793727,1791,0
3793944,1821,0
3794152,1872,0
3794363,1839,0
3794571,1965,0
3794789,1870,0
3795000,1964,0
3805450,1886,0
3805666,1823,0
3805876,1963,0
3806085,1813,0
3806296,1927,0
3806504,1856,0
3806723,1791,0
3806932,1857,0
3807143,1811,0
3807351,1967,0
3807561,1849,0
3807777,1936,0
3807994,1942,0
3808202,1850,0
3808412,1791,0
3808628,1872,0
3819057,1830,0
3819265,1872,0
3819475,1840,0
3819691,1937,0
3819901,1872,0
3820110,1859,0
3820321,1963,0
3820529,1826,0
3820747,1847,0
3820961,1963,0
3821172,1867,0
3821380,1890,0
3821590,1959,0
3821806,1823,0
3822018,1962,0
3832444,1810,0
3832662,1936,0
3832870,1843,0
3833081,1790,0
3833289,1878,0
3833499,1842,0
3833716,1952,0
3833926,1870,0
3834134,1869,0
3834345,1959,0
3834553,1825,0
3834771,1845,0
3834981,1825,0
3835192,1863,0
3835400,1870,0
3835610,1823,0
3846035,1967,0
3846245,1867,0
3846453,1899,0
3846672,1966,0
3846880,1936,0
3847094,1856,0
3847302,1929,0
3847513,1968,0
3847729,1809,0
3847944,1843,0
3848152,1947,0
3848362,1878,0
3848570,1822,0
3848788,1936,0
3848999,1839,0
3859442,1961,0
3859658,1837,0
3859868,1849,0
3860077,1872,0
3860287,1830,0
3860495,1960,0
3860713,1872,0
3860921,1899,0
3861132,1965,0
3861340,1821,0
3861551,1905,0
3861767,1864,0
3861983,1868,0
3862191,1894,0
3862401,1965,0
3862609,1823,0
3873017,1862,0
3873225,1913,0
3873435,1963,0
3873651,1811,0
3873862,1913,0
3874070,1854,0
3874280,1809,0
3874488,1966,0
3874707,1849,0
3874915,1956,0
3875126,1871,0
3875334,1813,0
3875544,1952,0
3875760,1843,0
3875977,1840,0
3886436,1866,0
3886655,1806,0
3886863,1900,0
3887073,1847,0
3887282,1937,0
3887492,1903,0
3887708,1791,0
3887918,1959,0
3888127,1826,0
3888337,1868,0
3888546,1865,0
3888764,1825,0
3888978,1925,0
3889189,1963,0
3889397,1813,0
3889607,1901,0
3899994,1825,0
3900204,1891,0
3900413,1869,0
3900631,1817,0
3900839,1965,0
3901051,1817,0
3901260,1963,0
3901470,1863,0
3901686,1929,0
3901897,1819,0
3902108,1963,0
3902318,1863,0
3902527,1889,0
3902742,1868,0
3902956,1936,0
3913348,1855,0
3913556,1871,0
3913774,1831,0
3913989,1883,0
3914199,1962,0
3914407,1823,0
3914625,1907,0
3914834,1862,0
3915048,1963,0
3915256,1813,0
3915466,1919,0
3915683,1857,0
3915893,1862,0
3916107,1903,0
3916317,1963,0
3916525,1817,0
3926976,1935,0
3927184,1856,0
3927395,1808,0
3927603,1873,0
3927822,1840,0
3928033,1866,0
3928243,1823,0
3928451,1958,0
3928669,1863,0
3928878,1831,0
3929093,1859,0
3929301,1870,0
3929512,1833,0
3929728,1956,0
3929944,1961,0
3930152,1824,0
3940584,1856,0
3940800,1937,0
3941016,1883,0
3941224,1870,0
3941434,1823,0
3941651,1963,0
3941861,1859,0
3942069,1931,0
3942280,1980,0
3942488,1808,0
3942706,1942,0
3942915,1835,0
3943125,1823,0
3943333,1872,0
3943543,1840,0
3953970,1878,0
3954180,1847,0
3954389,1943,0
3954599,1872,0
3954815,1802,0
3955030,1834,0
3955238,1953,0
3955448,1872,0
3955664,1834,0
3955874,1965,0
3956083,1821,0
3956293,1887,0
3956501,1871,0
3956720,1819,0
3956929,1879,0
3957139,1843,0
3967561,1791,0
3967780,1942,0
3967995,1871,0
3968205,1835,0
3968413,1961,0
3968632,1869,0
3968840,1890,0
3969052,1862,0
3969261,1920,0
3969471,1966,0
3969687,1809,0
3969898,1861,0
3970109,1899,0
3970319,1963,0
3970527,1819,0
3980969,1811,0
3981177,1967,0
3981387,1856,0
3981595,1957,0
3981814,1872,0
3982027,1863,0
3982237,1818,0
3982446,1963,0
3982663,1870,0
3982872,1921,0
3983082,1964,0
3983291,1813,0
3983501,1919,0
3983717,1849,0
3983928,1825,0
3984136,1872,0
3994543,1953,0
3994759,1845,0
3994974,1871,0
3995182,1853,0
3995392,1958,0
3995601,1858,0
3995817,1808,0
3996030,1789,0
3996240,1937,0
3996449,1847,0
3996667,1808,0
3996875,1850,0
3997087,1797,0
3997295,1902,0
3997505,1846,0
4007963,1958,0
4008173,1872,0
4008381,1808,0
4008591,1949,0
4008807,1841,0
4009024,1827,0
4009232,1961,0
4009443,1869,0
4009659,1883,0
4009869,1958,0
4010077,1825,0
4010287,1871,0
4010496,1871,0
4010714,1822,0
4010922,1962,0
4011133,1862,0
4021521,1875,0
4021740,1828,0
4021950,1868,0
4022160,1821,0
4022368,1964,0
4022579,1862,0
4022795,1908,0
4023010,1790,0
4023218,1873,0
4023428,1845,0
4023644,1933,0
4023854,1949,0
4024067,1872,0
4024277,1840,0
4024486,1947,0
4034874,1840,0
4035083,1955,0
4035293,1873,0
4035501,1793,0
4035720,1956,0
4035929,1815,0
4036139,1906,0
4036347,1861,0
4036558,1809,0
4036774,1936,0
4036991,1874,0
4037199,1789,0
4037409,1942,0
4037625,1842,0
4037835,1791,0
4038048,1881,0
4048432,1821,0
4048649,1926,0
4048859,1856,0
4049069,1965,0
4049279,1862,0
4049487,1911,0
4049706,1941,0
4049914,1793,0
4050125,1948,0
4050333,1843,0
4050543,1790,0
4050759,1888,0
4050974,1958,0
4051182,1825,0
4051393,1885,0
4061782,1873,0
4061996,1822,0
4062204,1965,0
4062414,1859,0
4062631,1936,0
4062841,1934,0
4063051,1915,0
4063261,1963,0
4063470,1810,0
4063688,1929,0
4063896,1855,0
4064109,1956,0
4064318,1834,0
4064528,1845,0
4064742,1960,0
4064958,1945,0
4075340,1967,0
4075550,1867,0
4075766,1888,0
4075983,1919,0
4076191,1856,0
4076401,1813,0
4076609,1963,0
4076827,1862,0
4077041,1839,0
4077251,1803,0
4077459,1873,0
4077677,1853,0
4077885,1962,0
4078096,1866,0
4078304,1902,0
4088693,1875,0
4088901,1853,0
4089112,1962,0
4089320,1829,0
4089530,1850,0
4089746,1871,0
4089961,1966,0
4090169,1814,0
4090380,1911,0
4090588,1858,0
4090806,1813,0
4091016,1856,0
4091227,1811,0
4091435,1965,0
4091653,1853,0
4091861,1933,0
4102251,1825,0
4102460,1958,0
4102678,1867,0
4102886,1941,0
4103097,1871,0
4103305,1782,0
4103516,1936,0
4103732,1828,0
4103947,1865,0
4104155,1879,0
4104365,1953,0
4104574,1808,0
4104792,1904,0
4105005,1939,0
4105215,1871,0
4115600,1823,0
4115818,1901,0
4116030,1927,0
4116240,1936,0
4116449,1805,0
4116667,1921,0
4116875,1802,0
4117087,1904,0
4117295,1842,0
4117505,1802,0
4117722,1872,0
4117933,1803,0
4118141,1947,0
4118352,1849,0
4118560,1884,0
4118778,1949,0
4129229,1920,0
4129439,1950,0
4129656,1776,0
4129866,1933,0
4130074,1822,0
4130285,1805,0
4130493,1856,0
4130711,1820,0
4130920,1948,0
4131131,1843,0
4131339,1911,0
4131549,1947,0
4131765,1803,0
4131980,1839,0
4132188,1915,0
4132398,1949,0
4142837,1847,0
4143051,1952,0
4143259,1808,0
4143469,1891,0
4143685,1837,0
4143896,1943,0
4144107,1799,0
4144318,1891,0
4144526,1842,0
4144742,1835,0
4144956,1808,0
4145166,1850,0
4145374,1858,0
4145584,1812,0
4145801,1948,0
4156227,1871,0
4156435,1842,0
4156654,1947,0
4156862,1812,0
4157072,1873,0
4157280,1855,0
4157491,1811,0
4157707,1946,0
4157917,1840,0
4158126,1920,0
4158336,1871,0
4158545,1790,0
4158762,1911,0
4158975,1934,0
4159186,1856,0
4159394,1775,0
4169818,1780,0
4170030,1799,0
4170240,1904,0
4170449,1840,0
4170667,1799,0
4170875,1846,0
4171087,1805,0
4171295,1943,0
4171505,1849,0
4171722,1904,0
4171933,1850,0
4172141,1872,0
4172352,1941,0
4172560,1808,0
4172778,1857,0
4183221,1814,0
4183432,1933,0
4183648,1856,0
4183858,1813,0
4184069,1845,0
4184279,1791,0
4184487,1879,0
4184706,1841,0
4184914,1958,0
4185124,1873,0
4185332,1825,0
4185542,1955,0
4185758,1847,0
4185974,1854,0
4186182,1934,0
4186392,1965,0
4196796,1961,0
4197013,1962,0
4197221,1831,0
4197431,1857,0
4197647,1872,0
4197858,1827,0
4198068,1862,0
4198278,1820,0
4198487,1967,0
4198705,1855,0
4198913,1942,0
4199124,1904,0
4199332,1801,0
4199542,1943,0
4199758,1854,0
4210220,1962,0
4210428,1838,0
4210646,1855,0
4210854,1872,0
4211068,1960,0
4211277,1833,0
4211487,1859,0
4211704,1867,0
4211914,1811,0
4212122,1967,0
4212332,1862,0
4212541,1923,0
4212759,1967,0
4212972,1872,0
4213182,1839,0
4213391,1961,0
4223778,1875,0
4223991,1867,0
4224201,1822,0
4224409,1963,0
4224627,1872,0
4224835,1861,0
4225051,1791,0
4225259,1877,0
4225469,1846,0
4225686,1958,0
4225896,1797,0
4226108,1875,0
4226318,1841,0
4226526,1953,0
4226742,1946,0
4237127,1857,0
4237337,1815,0
4237545,1965,0
4237763,1861,0
4237978,1791,0
4238188,1951,0
4238397,1842,0
4238607,1799,0
4238823,1873,0
4239035,1806,0
4239243,1872,0
4239454,1843,0
4239670,1957,0
4239880,1937,0
4240094,1856,0
4240304,1807,0
4250685,1808,0
4250895,1854,0
4251107,1937,0
4251317,1923,0
4251525,1822,0
4251742,1818,0
4251956,1930,0
4252166,1968,0
4252374,1815,0
4252584,1935,0
4252800,1854,0
4253016,1872,0
4253224,1869,0
4253434,1962,0
4253651,1821,0
4264039,1935,0
4264247,1855,0
4264457,1795,0
4264673,1890,0
4264883,1922,0
4265095,1859,0
4265305,1813,0
4265514,1965,0
4265731,1867,0
4265944,1851,0
4266155,1794,0
4266363,1883,0
4266573,1843,0
4266789,1952,0
4267002,1840,0
4267210,1958,0
4277597,1949,0
4277811,1845,0
4278026,1863,0
4278235,1917,0
4278445,1965,0
4278661,1825,0
4278871,1905,0
4279079,1862,0
4279290,1818,0
4279498,1965,0
4279716,1859,0
4279924,1938,0
4280135,1905,0
4280343,1803,0
4280553,1936,0
4290948,1825,0
4291158,1889,0
4291367,1871,0
4291577,1824,0
4291793,1964,0
4292010,1904,0
4292218,1810,0
4292428,1926,0
4292644,1855,0
4292855,1802,0
4293067,1820,0
4293278,1955,0
4293486,1836,0
4293705,1871,0
4293913,1871,0
4294123,1825,0
4304504,1837,0
4304723,1875,0
4304932,1839,0
4305143,1840,0
4305351,1872,0
4305561,1841,0
4305777,1951,0
4305993,1957,0
4306202,1840,0
4306412,1839,0
4306628,1874,0
4306838,1840,0
4307048,1873,0
4307258,1842,0
4307467,1953,0
4317857,1797,0
4318068,1846,0
4318278,1791,0
4318486,1878,0
4318705,1843,0
4318913,1954,0
4319123,1873,0
4319331,1815,0
4319542,1954,0
4319758,1840,0
4319974,1833,0
4320182,1961,0
4320393,1872,0
4320601,1822,0
4320817,1892,0
4321030,1933,0
4331416,1933,0
4331632,1847,0
4331842,1803,0
4332052,1857,0
4332262,1809,0
4332471,1967,0
4332689,1849,0
4332897,1965,0
4333109,1861,0
4333317,1904,0
4333527,1967,0
4333742,1843,0
4333958,1864,0
4334166,1903,0
4334376,1966,0
4344765,1966,0
4344980,1920,0
4345188,1861,0
4345398,1815,0
4345606,1966,0
4345824,1863,0
4346038,1834,0
4346248,1840,0
4346456,1873,0
4346674,1834,0
4346883,1843,0
4347096,1795,0
4347304,1874,0
4347515,1845,0
4347731,1956,0
4347947,1936,0
4358393,1984,0
4358604,1845,0
4358820,1942,0
4359033,1840,0
4359241,1954,0
4359451,1874,0
4359668,1850,0
4359878,1879,0
4360087,1797,0
4360297,1936,0
4360506,1847,0
4360724,1791,0
4360937,1920,0
4361148,1966,0
4361356,1813,0
4361566,1911,0
4372005,1968,0
4372215,1858,0
4372424,1929,0
4372642,1967,0
4372850,1811,0
4373064,1863,0
4373272,1903,0
4373482,1965,0
4373699,1811,0
4373909,1939,0
4374118,1843,0
4374328,1790,0
4374536,1877,0
4374754,1849,0
4374965,1873,0
4385392,1843,0
4385600,1925,0
4385817,1966,0
4386030,1872,0
4386241,1842,0
4386449,1952,0
4386667,1872,0
4386875,1939,0
4387087,1890,0
4387295,1791,0
4387505,1943,0
4387722,1839,0
4387934,1935,0
4388142,1856,0
4388352,1814,0
4388560,1964,0
4398985,1966,0
4399193,1825,0
4399403,1883,0
4399620,1866,0
4399830,1818,0
4400041,1856,0
4400251,1813,0
4400459,1967,0
4400676,1867,0
4400885,1954,0
4401096,1873,0
4401305,1837,0
4401515,1958,0
4401731,1819,0
4401946,1854,0
4412386,1826,0
4412596,1903,0
4412811,1871,0
4413026,1874,0
4413235,1810,0
4413445,1954,0
4413661,1845,0
4413871,1823,0
4414079,1873,0
4414290,1840,0
4414498,1953,0
4414716,1873,0
4414924,1867,0
4415135,1961,0
4415343,1833,0
4415553,1861,0
4425964,1841,0
4426174,1825,0
4426382,1872,0
4426593,1862,0
4426808,1903,0
4427024,1936,0
4427232,1853,0
4427443,1791,0
4427659,1965,0
4427869,1856,0
4428077,1933,0
4428287,1936,0
4428495,1810,0
4428714,1948,0
4428922,1839,0
4439384,1967,0
4439592,1808,0
4439811,1940,0
4440024,1964,0
4440235,1871,0
4440443,1878,0
4440661,1963,0
4440869,1822,0
4441080,1901,0
4441288,1863,0
4441498,1824,0
4441714,1967,0
4441925,1851,0
4442133,1938,0
4442344,1883,0
4442552,1809,0
4452946,1920,0
4453154,1860,0
4453365,1815,0
4453573,1968,0
4453791,1862,0
4454006,1801,0
4454216,1936,0
4454424,1854,0
4454642,1809,0
4454850,1904,0
4455064,1911,0
4455272,1866,0
4455482,1819,0
4455699,1967,0
4455909,1846,0
4466291,1830,0
4466502,1873,0
4466718,1866,0
4466929,1791,0
4467138,1879,0
4467348,1844,0
4467556,1955,0
4467774,1877,0
4467989,1837,0
4468199,1847,0
4468407,1873,0
4468626,1829,0
4468834,1963,0
4469048,1886,0
4469256,1871,0
4469467,1827,0
4479920,1793,0
4480131,1949,0
4480339,1849,0
4480549,1791,0
4480765,1894,0
4480980,1955,0
4481188,1840,0
4481398,1815,0
4481607,1874,0
4481825,1840,0
4482038,1824,0
4482248,1897,0
4482456,1858,0
4482674,1815,0
4482883,1827,0
4483096,1875,0
4493528,1968,0
4493746,1870,0
4493958,1856,0
4494169,1811,0
4494377,1951,0
4494587,1856,0
4494803,1918,0
4495016,1856,0
4495224,1926,0
4495434,1967,0
4495650,1815,0
4495860,1915,0
4496069,1843,0
4496279,1789,0
4496487,1877,0
4506918,1965,0
4507127,1824,0
4507337,1900,0
4507546,1868,0
4507764,1826,0
4507978,1933,0
4508189,1937,0
4508397,1809,0
4508607,1927,0
4508823,1854,0
4509036,1938,0
4509244,1855,0
4509454,1810,0
4509670,1878,0
4509881,1947,0
4510093,1848,0
4520509,1856,0
4520724,1834,0
4520939,1814,0
4521148,1966,0
4521358,1858,0
4521566,1901,0
4521784,1967,0
4521997,1873,0
4522207,1847,0
4522415,1946,0
4522633,1890,0
4522842,1807,0
4523054,1904,0
4523262,1809,0
4523472,1936,0
4533912,1859,0
4534123,1813,0
4534331,1967,0
4534541,1861,0
4534757,1914,0
4534974,1939,0
4535182,1852,0
4535392,1798,0
4535601,1958,0
4535818,1872,0
4536030,1870,0
4536240,1825,0
4536449,1962,0
4536667,1869,0
4536875,1962,0
4537087,1872,0
4547487,1810,0
4547706,1951,0
4547914,1840,0
4548124,1835,0
4548333,1873,0
4548543,1840,0
4548759,1949,0
4548974,1919,0
4549182,1862,0
4549392,1815,0
4549601,1945,0
4549817,1878,0
4550030,1872,0
4550240,1838,0
4550449,1961,0
4560911,1792,0
4561119,1893,0
4561329,1854,0
4561537,1936,0
4561755,1966,0
4561966,1960,0
4562177,1872,0
4562385,1869,0
4562595,1953,0
4562811,1841,0
4563026,1859,0
4563235,1927,0
4563445,1967,0
4563661,1814,0
4563871,1926,0
4564079,1857,0
4574469,1943,0
4574685,1856,0
4574895,1968,0
4575107,1811,0
4575317,1920,0
4575525,1862,0
4575742,1837,0
4575956,1810,0
4576166,1921,0
4576374,1863,0
4576584,1811,0
4576800,1967,0
4577016,1958,0
4577224,1839,0
4577434,1847,0
4577651,1866,0
4588076,1845,0
4588285,1953,0
4588495,1875,0
4588711,1811,0
4588921,1963,0
4589130,1823,0
4589340,1895,0
4589549,1869,0
4589767,1827,0
4589981,1870,0
4590191,1961,0
4590399,1830,0
4590609,1833,0
4590825,1873,0
4591040,1963,0
4601447,1877,0
4601665,1833,0
4601873,1965,0
4602084,1859,0
4602292,1919,0
4602503,1965,0
4602719,1810,0
4602930,1956,0
4603138,1839,0
4603349,1837,0
4603557,1869,0
4603775,1826,0
4603989,1791,0
4604199,1942,0
4604407,1847,0
4604626,1808,0
4615054,1795,0
4615264,1942,0
4615472,1853,0
4615691,1827,0
4615899,1867,0
4616110,1821,0
4616318,1967,0
4616529,1866,0
4616745,1911,0
4616960,1847,0
4617169,1872,0
4617379,1836,0
4617587,1957,0
4617805,1872,0
4618016,1964,0
4628445,1822,0
4628661,1965,0
4628871,1861,0
4629079,1909,0
4629289,1966,0
4629498,1819,0
4629716,1933,0
4629924,1842,0
4630135,1799,0
4630343,1874,0
4630554,1843,0
4630770,1946,0
4630983,1825,0
4631191,1963,0
4631401,1869,0
4631610,1882,0
4642036,1962,0
4642244,1835,0
4642454,1851,0
4642671,1869,0
4642881,1965,0
4643093,1819,0
4643304,1911,0
4643512,1867,0
4643730,1815,0
4643945,1937,0
4644155,1938,0
4644363,1808,0
4644573,1952,0
4644790,1843,0
4645002,1958,0
4655439,1951,0
4655658,1873,0
4655866,1839,0
4656076,1960,0
4656284,1837,0
4656494,1840,0
4656711,1872,0
4656921,1826,0
4657129,1964,0
4657340,1866,0
4657548,1886,0
4657766,1961,0
4657978,1963,0
4658188,1867,0
4658397,1903,0
4658607,1963,0
4669014,1872,0
4669224,1829,0
4669432,1962,0
4669650,1871,0
4669858,1878,0
4670069,1966,0
4670277,1814,0
4670488,1918,0
4670704,1854,0
4670914,1793,0
4671123,1877,0
4671333,1845,0
4671541,1942,0
4671759,1973,0
4671972,1872,0
4682437,1872,0
4682653,1902,0
4682864,1965,0
4683072,1819,0
4683282,1905,0
4683490,1869,0
4683708,1823,0
4683917,1967,0
4684127,1857,0
4684336,1931,0
4684546,1968,0
4684762,1815,0
4684977,1843,0
4685185,1951,0
4685395,1875,0
4685603,1859,0
4695995,1829,0
4696204,1964,0
4696414,1872,0
4696630,1904,0
4696840,1965,0
4697050,1899,0
4697261,1965,0
4697469,1823,0
4697687,1879,0
4697895,1820,0
4698109,1954,0
4698317,1841,0
4698527,1791,0
4698742,1982,0
4698958,1960,0
4709345,1796,0
4709555,1949,0
4709771,1849,0
4709983,1952,0
4710191,1841,0
4710402,1799,0
4710610,1875,0
4710828,1842,0
4711040,1834,0
4711251,1850,0
4711459,1871,0
4711677,1840,0
4711885,1933,0
4712097,1855,0
4712305,1931,0
4712515,1936,0
4722903,1963,0
4723114,1870,0
4723322,1901,0
4723532,1965,0
4723749,1810,0
4723963,1846,0
4724172,1945,0
4724382,1878,0
4724590,1815,0
4724808,1921,0
4725022,1966,0
4725232,1867,0
4725440,1908,0
4725658,1966,0
4725866,1818,0
4736256,1894,0
4736464,1791,0
4736683,1957,0
4736891,1872,0
4737107,1837,0
4737316,1958,0
4737526,1872,0
4737742,1853,0
4737958,1791,0
4738166,1878,0
4738376,1845,0
4738584,1940,0
4738802,1879,0
4739014,1963,0
4739224,1862,0
4739432,1903,0
4749814,1842,0
4750027,1829,0
4750237,1872,0
4750445,1872,0
4750663,1826,0
4750872,1923,0
4751083,1851,0
4751291,1931,0
4751501,1925,0
4751718,1789,0
4751928,1952,0
4752137,1840,0
4752347,1808,0
4752555,1872,0
4752773,1835,0
4763163,1829,0
4763373,1872,0
4763582,1867,0
4763800,1827,0
4764014,1855,0
4764224,1960,0
4764432,1836,0
4764650,1823,0
4764858,1872,0
4765069,1827,0
4765277,1964,0
4765487,1869,0
4765704,1911,0
4765914,1965,0
4766122,1818,0
4766333,1911,0
4776722,1897,0
4776933,1874,0
4777141,1823,0
4777352,1954,0
4777560,1851,0
4777778,1792,0
4777991,1919,0
4778201,1966,0
4778410,1813,0
4778628,1914,0
4778836,1860,0
4779051,1875,0
4779259,1799,0
4779469,1947,0
4779686,1839,0
4790075,1961,0
4790283,1837,0
4790493,1835,0
4790709,1872,0
4790920,1815,0
4791129,1967,0
4791339,1863,0
4791547,1904,0
4791765,1963,0
4791978,1966,0
4792188,1861,0
4792396,1926,0
4792606,1968,0
4792823,1811,0
4793035,1969,0
4793243,1808,0
4803641,1862,0
4803850,1915,0
4804064,1819,0
4804272,1966,0
4804482,1863,0
4804699,1936,0
4804909,1873,0
4805118,1791,0
4805328,1947,0
4805536,1843,0
4805754,1791,0
4805965,1834,0
4806175,1851,0
4806383,1873,0
4806593,1826,0
4816982,1851,0
4817193,1794,0
4817401,1907,0
4817618,1871,0
4817826,1867,0
4818041,1819,0
4818249,1963,0
4818459,1864,0
4818674,1840,0
4818885,1849,0
4819096,1949,0
4819306,1877,0
4819515,1791,0
4819733,1955,0
4819947,1873,0
4820158,1839,0
4830541,1855,0
4830759,1956,0
4830972,1966,0
4831182,1856,0
4831390,1925,0
4831601,1873,0
4831817,1791,0
4832032,1829,0
4832240,1963,0
4832451,1869,0
4832667,1913,0
4832877,1872,0
4833087,1853,0
4833297,1958,0
4833505,1840,0
4843894,1823,0
4844107,1963,0
4844317,1869,0
4844526,1879,0
4844742,1922,0
4844956,1958,0
4845166,1872,0
4845374,1842,0
4845584,1961,0
4845801,1828,0
4846016,1852,0
4846224,1936,0
4846434,1903,0
4846651,1808,0
4846861,1951,0
4847070,1833,0
4857452,1905,0
4857668,1796,0
4857879,1831,0
4858093,1872,0
4858303,1837,0
4858512,1961,0
4858730,1872,0
4858945,1819,0
4859155,1904,0
4859363,1862,0
4859573,1810,0
4859790,1943,0
4860002,1807,0
4860210,1906,0
4860420,1855,0
4860637,1945,0
4871060,1791,0
4871268,1876,0
4871478,1850,0
4871694,1936,0
4871904,1877,0
4872113,1790,0
4872323,1938,0
4872531,1852,0
4872749,1811,0
4872964,1959,0
4873174,1871,0
4873382,1863,0
4873593,1931,0
4873808,1853,0
4874024,1861,0
4884430,1825,0
4884648,1922,0
4884857,1860,0
4885068,1897,0
4885277,1865,0
4885487,1820,0
4885704,1939,0
4885914,1846,0
4886122,1937,0
4886332,1899,0
4886541,1808,0
4886759,1936,0
4886972,1962,0
4887182,1869,0
4887391,1874,0
4887601,1965,0
4898037,1966,0
4898248,1866,0
4898456,1899,0
4898674,1965,0
4898882,1964,0
4899096,1869,0
4899304,1886,0
4899515,1963,0
4899731,1818,0
4899947,1833,0
4900155,1956,0
4900365,1872,0
4900573,1805,0
4900791,1950,0
4901006,1870,0
4911428,1957,0
4911644,1841,0
4911854,1798,0
4912067,1883,0
4912277,1965,0
4912486,1825,0
4912704,1909,0
4912912,1855,0
4913123,1810,0
4913331,1966,0
4913541,1859,0
4913757,1909,0
4913970,1856,0
4914178,1918,0
4914388,1966,0
4914596,1792,0
4925019,1858,0
4925227,1914,0
4925437,1967,0
4925654,1805,0
4925864,1936,0
4926073,1849,0
4926283,1808,0
4926491,1891,0
4926709,1846,0
4926918,1956,0
4927128,1872,0
4927336,1826,0
4927547,1954,0
4927763,1840,0
4927978,1867,0
4938422,1872,0
