t,v,m
1176479349,1691,0
1176479559,1842,0
1176479776,1697,0
1176479992,1776,0
1176490415,1770,0
1176490633,1713,0
1176490841,1834,0
1176491054,1712,0
1176491262,1749,0
1176491472,1701,0
1176491689,1755,0
1176491899,1842,0
1176492111,1683,0
1176492321,1840,0
1176492529,1709,0
1176492747,1829,0
1176492960,1843,0
1176493170,1730,0
1176493379,1841,0
1176503789,1744,0
1176504000,1756,0
1176504210,1707,0
1176504418,1773,0
1176504636,1711,0
1176504845,1793,0
1176505060,1845,0
1176505268,1701,0
1176505478,1839,0
1176505694,1709,0
1176505904,1827,0
1176506113,1719,0
1176506323,1789,0
1176506531,1738,0
1176506749,1701,0
1176506963,1840,0
1176517397,1744,0
1176517605,1840,0
1176517823,1749,0
1176518034,1760,0
1176518244,1711,0
1176518453,1789,0
1176518671,1713,0
1176518879,1781,0
1176519095,1789,0
1176519303,1735,0
1176519514,1845,0
1176519730,1685,0
1176519945,1697,0
1176520153,1761,0
1176520364,1707,0
1176530783,1714,0
1176530998,1737,0
1176531206,1840,0
1176531416,1747,0
1176531633,1838,0
1176531843,1749,0
1176532053,1846,0
1176532263,1728,0
1176532471,1842,0
1176532690,1737,0
1176532898,1783,0
1176533109,1721,0
1176533318,1845,0
1176533528,1730,0
1176533744,1838,0
1176533959,1834,0
1176544374,1725,0
1176544585,1787,0
1176544801,1733,0
1176545017,1712,0
1176545226,1785,0
1176545436,1722,0
1176545653,1842,0
1176545863,1728,0
1176546071,1843,0
1176546281,1740,0
1176546490,1838,0
1176546708,1741,0
1176546916,1840,0
1176547127,1744,0
1176547335,1834,0
1176557781,1761,0
1176557996,1786,0
1176558206,1722,0
1176558414,1845,0
1176558633,1723,0
1176558841,1842,0
1176559054,1683,0
1176559262,1753,0
1176559472,1699,0
1176559689,1758,0
1176559899,1840,0
1176560111,1703,0
1176560321,1823,0
1176560529,1727,0
1176560747,1786,0
1176560960,1838,0
1176571356,1711,0
1176571564,1776,0
1176571782,1722,0
1176571996,1726,0
1176572206,1843,0
1176572414,1685,0
1176572633,1843,0
1176572841,1699,0
1176573054,1758,0
1176573262,1783,0
1176573472,1792,0
1176573688,1763,0
1176573899,1711,0
1176574110,1809,0
1176574320,1724,0
1176584776,1843,0
1176584992,1772,0
1176585200,1746,0
1176585411,1844,0
1176585626,1694,0
1176585837,1840,0
1176586050,1761,0
1176586260,1711,0
1176586469,1792,0
1176586687,1725,0
1176586895,1713,0
1176587109,1805,0
1176587317,1731,0
1176587527,1746,0
1176587744,1744,0
1176587959,1739,0
1176598404,1701,0
1176598622,1821,0
1176598830,1719,0
1176599044,1751,0
1176599252,1826,0
1176599463,1757,0
1176599679,1807,0
1176599889,1745,0
1176600099,1837,0
1176600309,1750,0
1176600517,1823,0
1176600736,1753,0
1176600949,1727,0
1176601159,1777,0
1176601367,1738,0
1176601578,1755,0
1176612015,1841,0
1176612225,1739,0
1176612434,1838,0
1176612652,1745,0
1176612860,1827,0
1176613071,1751,0
1176613279,1818,0
1176613489,1759,0
1176613706,1806,0
1176613916,1760,0
1176614125,1792,0
1176614335,1772,0
1176614543,1742,0
1176614761,1843,0
1176614976,1718,0
1176625402,1789,0
1176625610,1741,0
1176625828,1699,0
1176626042,1839,0
1176626252,1749,0
1176626461,1821,0
1176626678,1761,0
1176626887,1828,0
1176627098,1751,0
1176627306,1810,0
1176627517,1761,0
1176627733,1791,0
1176627948,1782,0
1176628157,1738,0
1176628367,1731,0
1176628575,1743,0
1176638998,1758,0
1176639206,1761,0
1176639416,1847,0
1176639632,1726,0
1176639843,1842,0
1176640053,1814,0
1176640263,1760,0
1176640471,1786,0
1176640690,1759,0
1176640898,1838,0
1176641110,1751,0
1176641318,1826,0
1176641528,1755,0
1176641744,1771,0
1176641959,1744,0
1176652396,1844,0
1176652607,1743,0
1176652823,1835,0
1176653036,1705,0
1176653244,1765,0
1176653454,1718,0
1176653670,1776,0
1176653881,1763,0
1176654095,1766,0
1176654305,1816,0
1176654513,1707,0
1176654731,1841,0
1176654946,1725,0
1176655156,1778,0
1176655365,1744,0
1176655575,1751,0
1176665976,1734,0
1176666186,1744,0
1176666394,1744,0
1176666605,1744,0
1176666821,1746,0
1176667034,1834,0
1176667242,1717,0
1176667452,1807,0
1176667669,1718,0
1176667879,1840,0
1176668089,1710,0
1176668299,1823,0
1176668507,1719,0
1176668725,1795,0
1176668939,1827,0
1176679395,1759,0
1176679603,1792,0
1176679821,1769,0
1176680032,1842,0
1176680242,1741,0
1176680450,1838,0
1176680668,1751,0
1176680877,1845,0
1176681089,1728,0
1176681297,1841,0
1176681507,1735,0
1176681723,1840,0
1176681935,1723,0
1176682143,1843,0
1176682353,1734,0
1176682562,1842,0
1176692959,1745,0
1176693167,1747,0
1176693377,1680,0
1176693586,1757,0
1176693804,1707,0
1176694015,1712,0
1176694225,1821,0
1176694434,1723,0
1176694652,1799,0
1176694860,1728,0
1176695071,1787,0
1176695279,1734,0
1176695489,1745,0
1176695706,1735,0
1176695916,1765,0
1176706302,1722,0
1176706512,1789,0
1176706728,1741,0
1176706945,1712,0
1176707153,1846,0
1176707363,1729,0
1176707571,1840,0
1176707789,1749,0
1176708000,1761,0
1176708210,1712,0
1176708418,1809,0
1176708637,1712,0
1176708845,1843,0
1176709060,1840,0
1176709268,1709,0
1176709478,1824,0
1176719932,1761,0
1176720142,1712,0
1176720350,1783,0
1176720561,1715,0
1176720777,1845,0
1176720992,1844,0
1176721201,1701,0
1176721411,1838,0
1176721626,1718,0
1176721837,1808,0
1176722050,1842,0
1176722260,1737,0
1176722469,1840,0
1176722687,1737,0
1176722895,1726,0
1176723109,1779,0
1176733538,1840,0
1176733756,1752,0
1176733967,1760,0
1176734177,1711,0
1176734386,1790,0
1176734596,1712,0
1176734813,1791,0
1176735028,1845,0
1176735236,1680,0
1176735446,1840,0
1176735662,1707,0
1176735872,1837,0
1176736081,1712,0
1176736291,1813,0
1176736499,1728,0
1176746929,1756,0
1176747137,1819,0
1176747348,1759,0
1176747556,1809,0
1176747774,1760,0
1176747985,1840,0
1176748195,1743,0
1176748403,1835,0
1176748619,1841,0
1176748827,1707,0
1176749042,1729,0
1176749250,1840,0
1176749460,1744,0
1176749676,1827,0
1176749886,1710,0
1176750098,1757,0
1176760520,1846,0
1176760736,1712,0
1176760951,1693,0
1176761159,1760,0
1176761370,1706,0
1176761578,1762,0
1176761796,1713,0
1176762009,1745,0
1176762220,1847,0
1176762428,1683,0
1176762646,1831,0
1176762854,1712,0
1176763069,1724,0
1176763277,1843,0
1176763487,1737,0
1176773923,1718,0
1176774134,1809,0
1176774342,1728,0
1176774552,1777,0
1176774768,1743,0
1176774984,1735,0
1176775193,1840,0
1176775403,1744,0
1176775611,1830,0
1176775829,1758,0
1176776042,1731,0
1176776252,1767,0
1176776460,1744,0
1176776678,1699,0
1176776886,1742,0
1176777098,1712,0
1176787498,1758,0
1176787716,1699,0
1176787924,1758,0
1176788135,1703,0
1176788343,1770,0
1176788553,1715,0
1176788769,1845,0
1176788984,1840,0
1176789192,1703,0
1176789403,1830,0
1176789611,1719,0
1176789829,1794,0
1176790042,1843,0
1176790252,1733,0
1176790461,1840,0
1176800921,1775,0
1176801131,1741,0
1176801341,1728,0
1176801549,1744,0
1176801767,1681,0
1176801982,1843,0
1176802192,1734,0
1176802401,1840,0
1176802611,1751,0
1176802827,1819,0
1176803041,1779,0
1176803250,1739,0
1176803460,1733,0
1176803676,1754,0
1176803886,1841,0
1176804098,1695,0
1176814479,1738,0
1176814695,1835,0
1176814906,1746,0
1176815114,1825,0
1176815324,1756,0
1176815533,1805,0
1176815751,1756,0
1176815966,1702,0
1176816176,1833,0
1176816384,1714,0
1176816594,1710,0
1176816809,1754,0
1176817026,1728,0
1176817234,1841,0
1176817444,1741,0
1176817661,1837,0
1176828087,1741,0
1176828295,1839,0
1176828506,1751,0
1176828722,1830,0
1176828933,1738,0
1176829142,1840,0
1176829352,1748,0
1176829560,1834,0
1176829778,1757,0
1176829993,1699,0
1176830203,1837,0
1176830411,1713,0
1176830629,1795,0
1176830837,1738,0
1176831052,1735,0
1176841457,1709,0
1176841676,1835,0
1176841884,1836,0
1176842097,1750,0
1176842306,1822,0
1176842516,1759,0
1176842733,1805,0
1176842948,1815,0
1176843156,1726,0
1176843367,1770,0
1176843575,1734,0
1176843793,1729,0
1176844007,1840,0
1176844217,1745,0
1176844425,1833,0
1176844643,1756,0
1176855065,1712,0
1176855275,1815,0
1176855483,1727,0
1176855701,1774,0
1176855909,1731,0
1176856120,1755,0
1176856328,1744,0
1176856538,1687,0
1176856755,1755,0
1176856968,1840,0
1176857176,1711,0
1176857386,1826,0
1176857595,1725,0
1176857813,1779,0
1176858026,1842,0
1176868455,1773,0
1176868672,1738,0
1176868882,1749,0
1176869095,1821,0
1176869305,1760,0
1176869513,1789,0
1176869731,1774,0
1176869946,1711,0
1176870156,1823,0
1176870365,1717,0
1176870575,1822,0
1176870791,1721,0
1176871004,1844,0
1176871212,1681,0
1176871422,1840,0
1176871638,1703,0
1176882047,1716,0
1176882255,1748,0
1176882465,1681,0
1176882682,1750,0
1176882892,1765,0
1176883101,1743,0
1176883312,1695,0
1176883520,1754,0
1176883738,1680,0
1176883949,1712,0
1176884159,1811,0
1176884367,1728,0
1176884577,1787,0
1176884794,1737,0
1176885009,1744,0
1176895450,1842,0
1176895668,1742,0
1176895876,1843,0
1176896087,1731,0
1176896296,1840,0
1176896506,1744,0
1176896722,1838,0
1176896933,1730,0
1176897142,1840,0
1176897352,1744,0
1176897560,1836,0
1176897778,1755,0
1176897993,1681,0
1176898203,1841,0
1176898411,1703,0
1176898629,1833,0
1176909024,1803,0
1176909234,1771,0
1176909443,1759,0
1176909661,1833,0
1176909869,1715,0
1176910079,1842,0
1176910288,1695,0
1176910498,1840,0
1176910714,1697,0
1176910925,1845,0
1176911134,1680,0
1176911344,1840,0
1176911552,1702,0
1176911770,1829,0
1176911982,1833,0
1176922448,1753,0
1176922664,1833,0
1176922875,1745,0
1176923083,1829,0
1176923294,1755,0
1176923502,1806,0
1176923720,1761,0
1176923929,1825,0
1176924140,1755,0
1176924348,1805,0
1176924558,1758,0
1176924775,1786,0
1176924987,1730,0
1176925195,1841,0
1176925405,1741,0
1176925622,1840,0
1176936006,1841,0
1176936214,1702,0
1176936425,1829,0
1176936641,1709,0
1176936851,1813,0
1176937065,1780,0
1176937275,1728,0
1176937483,1841,0
1176937701,1734,0
1176937910,1841,0
1176938120,1743,0
1176938328,1833,0
1176938538,1755,0
1176938755,1808,0
1176938968,1711,0
1176949355,1713,0
1176949565,1827,0
1176949782,1715,0
1176949999,1680,0
1176950207,1756,0
1176950417,1702,0
1176950634,1759,0
1176950844,1707,0
1176951054,1748,0
1176951264,1687,0
1176951472,1759,0
1176951691,1683,0
1176951899,1743,0
1176952110,1706,0
1176952318,1749,0
1176952529,1699,0
1176962984,1792,0
1176963194,1722,0
1176963402,1843,0
1176963619,1759,0
1176963827,1786,0
1176964042,1695,0
1176964250,1755,0
1176964460,1703,0
1176964676,1826,0
1176964886,1812,0
1176965098,1725,0
1176965308,1776,0
1176965516,1740,0
1176965735,1744,0
1176965949,1773,0
1176966159,1717,0
1176976591,1846,0
1176976809,1738,0
1176977024,1767,0
1176977234,1843,0
1176977442,1703,0
1176977660,1843,0
1176977869,1699,0
1176978079,1837,0
1176978287,1712,0
1176978497,1817,0
1176978714,1715,0
1176978924,1821,0
1176979132,1719,0
1176979343,1803,0
1176979551,1730,0
1176989982,1735,0
1176990190,1840,0
1176990400,1751,0
1176990609,1823,0
1176990827,1758,0
1176991039,1739,0
1176991250,1741,0
1176991458,1747,0
1176991676,1698,0
1176991884,1681,0
1176992098,1840,0
1176992306,1703,0
1176992516,1834,0
1176992733,1709,0
1176992948,1715,0
1176993156,1843,0
1177003573,1752,0
1177003789,1814,0
1177004002,1713,0
1177004210,1845,0
1177004420,1728,0
1177004637,1843,0
1177004847,1732,0
1177005060,1711,0
1177005270,1815,0
1177005478,1723,0
1177005696,1791,0
1177005905,1724,0
1177006115,1778,0
1177006323,1738,0
1177006534,1714,0
1177016976,1693,0
1177017186,1838,0
1177017394,1712,0
1177017604,1831,0
1177017821,1718,0
1177018034,1765,0
1177018242,1747,0
1177018452,1845,0
1177018669,1713,0
1177018879,1761,0
1177019088,1781,0
1177019299,1775,0
1177019507,1744,0
1177019726,1795,0
1177019939,1744,0
1177020149,1687,0
1177030551,1728,0
1177030769,1757,0
1177030982,1840,0
1177031192,1744,0
1177031401,1838,0
1177031611,1754,0
1177031827,1811,0
1177032042,1749,0
1177032250,1746,0
1177032460,1687,0
1177032676,1757,0
1177032886,1840,0
1177033098,1710,0
1177033308,1817,0
1177033516,1729,0
1177043974,1832,0
1177044183,1715,0
1177044393,1813,0
1177044601,1733,0
1177044819,1755,0
1177045032,1820,0
1177045242,1760,0
1177045450,1777,0
1177045668,1772,0
1177045877,1833,0
1177046088,1754,0
1177046297,1809,0
1177046507,1760,0
1177046723,1803,0
1177046935,1745,0
1177047143,1821,0
1177057533,1683,0
1177057748,1760,0
1177057965,1744,0
1177058173,1833,0
1177058384,1756,0
1177058592,1758,0
1177058809,1844,0
1177059024,1721,0
1177059234,1785,0
1177059442,1735,0
1177059660,1760,0
1177059869,1742,0
1177060079,1686,0
1177060287,1754,0
1177060497,1702,0
1177060714,1757,0
1177071140,1699,0
1177071348,1761,0
1177071559,1702,0
1177071775,1762,0
1177071988,1797,0
1177072196,1732,0
1177072406,1750,0
1177072623,1734,0
1177072833,1746,0
1177073047,1845,0
1177073258,1727,0
1177073466,1841,0
1177073684,1735,0
1177073893,1738,0
1177074109,1844,0
1177084510,1797,0
1177084728,1841,0
1177084939,1842,0
1177085149,1742,0
1177085357,1836,0
1177085568,1755,0
1177085784,1808,0
1177085998,1759,0
1177086207,1743,0
1177086417,1683,0
1177086633,1745,0
1177086844,1680,0
1177087054,1714,0
1177087264,1808,0
1177087472,1727,0
1177087691,1808,0
1177098118,1750,0
1177098328,1845,0
1177098536,1680,0
1177098755,1840,0
1177098966,1833,0
1177099176,1754,0
1177099384,1809,0
1177099594,1842,0
1177099809,1693,0
1177100026,1770,0
1177100234,1738,0
1177100444,1731,0
1177100661,1745,0
1177100871,1680,0
1177101079,1757,0
1177111509,1842,0
1177111725,1699,0
1177111941,1729,0
1177112149,1747,0
1177112359,1680,0
1177112568,1759,0
1177112786,1711,0
1177112999,1738,0
1177113209,1843,0
1177113417,1687,0
1177113636,1845,0
1177113844,1698,0
1177114060,1703,0
1177114268,1750,0
1177114478,1699,0
1177114694,1759,0
1177125100,1834,0
1177125308,1712,0
1177125518,1808,0
1177125734,1725,0
1177125951,1702,0
1177126159,1765,0
1177126369,1718,0
1177126577,1829,0
1177126796,1728,0
1177127009,1729,0
1177127220,1843,0
1177127428,1699,0
1177127646,1824,0
1177127854,1715,0
1177128069,1695,0
1177138503,1756,0
1177138721,1695,0
1177138930,1747,0
1177139140,1689,0
1177139348,1759,0
1177139559,1702,0
1177139775,1777,0
1177139987,1757,0
1177140196,1744,0
1177140406,1683,0
1177140622,1747,0
1177140832,1681,0
1177141047,1843,0
1177141258,1730,0
1177141466,1840,0
1177141684,1742,0
1177152077,1843,0
1177152288,1739,0
1177152496,1838,0
1177152714,1749,0
1177152922,1830,0
1177153133,1755,0
1177153341,1815,0
1177153551,1758,0
1177153767,1783,0
1177153984,1840,0
1177154193,1699,0
1177154403,1835,0
1177154611,1715,0
1177154829,1798,0
1177155042,1840,0
1177165501,1713,0
1177165717,1766,0
1177165928,1706,0
1177166136,1765,0
1177166347,1719,0
1177166555,1842,0
1177166773,1734,0
1177166983,1749,0
1177167194,1697,0
1177167402,1758,0
1177167619,1726,0
1177167828,1842,0
1177168042,1825,0
1177168250,1722,0
1177168460,1791,0
1177168676,1744,0
1177179059,1759,0
1177179267,1783,0
1177179477,1789,0
1177179693,1696,0
1177179904,1856,0
1177180112,1690,0
1177180323,1840,0
1177180531,1703,0
1177180748,1819,0
1177180963,1755,0
1177181173,1706,0
1177181381,1766,0
1177181591,1721,0
1177181807,1843,0
1177182020,1686,0
1177192408,1775,0
1177192627,1767,0
1177192835,1738,0
1177193049,1703,0
1177193257,1775,0
1177193468,1715,0
1177193684,1787,0
1177193894,1759,0
1177194108,1783,0
1177194319,1776,0
1177194527,1757,0
1177194744,1834,0
1177194957,1784,0
1177195167,1721,0
1177195376,1843,0
1177195586,1728,0
1177206037,1733,0
1177206247,1762,0
1177206455,1743,0
1177206674,1751,0
1177206882,1773,0
1177207096,1790,0
1177207304,1712,0
1177207515,1842,0
1177207731,1684,0
1177207946,1703,0
1177208154,1763,0
1177208364,1713,0
1177208573,1769,0
1177208791,1720,0
1177209001,1744,0
1177209212,1683,0
1177219653,1733,0
1177219863,1762,0
1177220072,1735,0
1177220282,1740,0
1177220490,1747,0
1177220709,1712,0
1177220917,1741,0
1177221128,1712,0
1177221336,1750,0
1177221546,1683,0
1177221762,1755,0
1177221979,1744,0
1177222187,1837,0
1177222397,1750,0
1177222606,1834,0
1177233035,1693,0
1177233243,1750,0
1177233454,1700,0
1177233670,1756,0
1177233881,1749,0
1177234094,1822,0
1177234305,1758,0
1177234513,1792,0
1177234731,1776,0
1177234944,1744,0
1177235154,1687,0
1177235363,1756,0
1177235573,1707,0
1177235789,1763,0
1177236001,1789,0
1177236210,1741,0
1177246635,1707,0
1177246843,1763,0
1177247055,1743,0
1177247263,1745,0
1177247474,1691,0
1177247690,1756,0
1177247900,1754,0
1177248109,1744,0
1177248320,1680,0
1177248528,1757,0
1177248744,1744,0
1177248957,1711,0
1177249167,1825,0
1177249376,1724,0
1177249586,1795,0
1177260029,1815,0
1177260240,1758,0
1177260448,1778,0
1177260666,1761,0
1177260875,1821,0
1177261086,1758,0
1177261294,1791,0
1177261504,1769,0
1177261721,1753,0
1177261931,1761,0
1177262140,1759,0
1177262350,1846,0
1177262558,1762,0
1177262777,1843,0
1177262990,1747,0
1177263200,1686,0
1177273604,1695,0
1177273822,1835,0
1177274033,1802,0
1177274243,1761,0
1177274451,1769,0
1177274670,1770,0
1177274878,1838,0
1177275090,1746,0
1177275298,1827,0
1177275508,1755,0
1177275725,1802,0
1177275941,1835,0
1177276149,1712,0
1177276359,1814,0
1177276568,1732,0
1177287027,1843,0
1177287236,1699,0
1177287446,1839,0
1177287662,1707,0
1177287872,1837,0
1177288081,1713,0
1177288291,1810,0
1177288499,1728,0
1177288717,1763,0
1177288925,1739,0
1177289136,1711,0
1177289344,1754,0
1177289554,1697,0
1177289770,1756,0
1177289984,1840,0
1177290192,1707,0
1177300586,1759,0
1177300802,1745,0
1177301017,1745,0
1177301225,1831,0
1177301436,1753,0
1177301652,1824,0
1177301863,1758,0
1177302071,1809,0
1177302281,1760,0
1177302490,1785,0
1177302708,1760,0
1177302917,1812,0
1177303127,1761,0
1177303336,1770,0
1177303546,1840,0
1177313939,1763,0
1177314149,1844,0
1177314357,1685,0
1177314567,1838,0
1177314783,1709,0
1177314998,1729,0
1177315206,1841,0
1177315416,1739,0
1177315632,1840,0
1177315843,1749,0
1177316053,1814,0
1177316263,1726,0
1177316471,1842,0
1177316690,1730,0
1177316898,1745,0
1177317110,1685,0
1177327493,1840,0
1177327711,1749,0
1177327919,1838,0
1177328130,1750,0
1177328338,1823,0
1177328548,1759,0
1177328764,1773,0
1177328979,1726,0
1177329188,1751,0
1177329398,1681,0
1177329606,1756,0
1177329824,1702,0
1177330035,1728,0
1177330245,1775,0
1177330453,1739,0
1177340846,1711,0
1177341060,1770,0
1177341270,1795,0
1177341478,1729,0
1177341696,1844,0
1177341905,1731,0
1177342116,1842,0
1177342324,1682,0
1177342534,1841,0
1177342751,1680,0
1177342965,1711,0
1177343174,1778,0
1177343384,1719,0
1177343592,1829,0
1177343809,1755,0
1177344024,1685,0
1177354405,1758,0
1177354621,1811,0
1177354831,1760,0
1177355042,1844,0
1177355252,1729,0
1177355460,1840,0
1177355678,1750,0
1177355886,1843,0
1177356098,1741,0
1177356306,1840,0
1177356516,1746,0
1177356733,1836,0
1177356948,1819,0
1177357156,1717,0
1177357367,1792,0
1177367754,1744,0
1177367967,1719,0
1177368176,1842,0
1177368386,1734,0
1177368594,1843,0
1177368812,1743,0
1177369026,1699,0
1177369236,1837,0
1177369444,1712,0
1177369663,1814,0
1177369871,1725,0
1177370081,1778,0
1177370289,1741,0
1177370499,1719,0
1177370716,1744,0
1177370926,1713,0
1177381312,1730,0
1177381522,1763,0
1177381739,1731,0
1177381951,1840,0
1177382159,1703,0
1177382370,1834,0
1177382578,1712,0
1177382796,1808,0
1177383009,1845,0
1177383220,1728,0
1177383428,1843,0
1177383646,1739,0
1177383854,1840,0
1177384069,1811,0
1177384277,1729,0
1177394665,1835,0
1177394873,1702,0
1177395084,1838,0
1177395293,1711,0
1177395503,1815,0
1177395719,1712,0
1177395930,1833,0
1177396138,1712,0
1177396349,1810,0
1177396557,1714,0
1177396775,1801,0
1177396990,1759,0
1177397200,1712,0
1177397408,1827,0
1177397626,1722,0
1177397835,1843,0
1177408223,1695,0
1177408432,1758,0
1177408650,1697,0
1177408858,1727,0
1177409070,1758,0
1177409278,1744,0
1177409489,1690,0
1177409705,1745,0
1177409915,1701,0
1177410124,1751,0
1177410334,1685,0
1177410543,1758,0
1177410761,1712,0
1177410974,1747,0
1177411184,1843,0
1177421573,1755,0
1177421791,1703,0
1177422002,1728,0
1177422212,1769,0
1177422420,1744,0
1177422638,1742,0
1177422847,1746,0
1177423060,1841,0
1177423268,1697,0
1177423478,1839,0
1177423695,1706,0
1177423905,1835,0
1177424113,1712,0
1177424324,1813,0
1177424532,1722,0
1177424750,1807,0
1177435131,1814,0
1177435341,1760,0
1177435549,1771,0
1177435767,1845,0
1177435980,1758,0
1177436190,1703,0
1177436399,1762,0
1177436609,1721,0
1177436825,1843,0
1177437037,1682,0
1177437245,1758,0
1177437455,1706,0
1177437672,1761,0
1177437882,1843,0
1177438094,1682,0
1177448484,1729,0
1177448701,1843,0
1177448911,1726,0
1177449120,1842,0
1177449330,1741,0
1177449538,1837,0
1177449756,1756,0
1177449967,1787,0
1177450177,1723,0
1177450385,1842,0
1177450595,1741,0
1177450811,1840,0
1177451028,1794,0
1177451236,1703,0
1177451446,1842,0
1177451663,1699,0
1177462042,1826,0
1177462251,1691,0
1177462461,1840,0
1177462676,1713,0
1177462887,1747,0
1177463098,1825,0
1177463309,1757,0
1177463517,1809,0
1177463736,1758,0
1177463949,1721,0
1177464159,1799,0
1177464367,1730,0
1177464578,1761,0
1177464794,1744,0
1177465009,1757,0
1177475392,1681,0
1177475602,1845,0
1177475819,1695,0
1177476034,1687,0
1177476242,1759,0
1177476452,1713,0
1177476669,1770,0
1177476879,1681,0
1177477089,1758,0
1177477299,1707,0
1177477507,1765,0
1177477725,1710,0
1177477939,1803,0
1177478149,1760,0
1177478358,1771,0
1177478568,1846,0
1177489020,1751,0
1177489230,1698,0
1177489439,1760,0
1177489657,1699,0
1177489866,1761,0
1177490076,1710,0
1177490284,1765,0
1177490495,1714,0
1177490711,1808,0
1177490921,1711,0
1177491130,1777,0
1177491341,1728,0
1177491549,1841,0
1177491767,1744,0
1177491979,1722,0
1177492189,1783,0
1177502636,1751,0
1177502846,1702,0
1177503060,1814,0
1177503270,1760,0
1177503478,1776,0
1177503696,1789,0
1177503905,1783,0
1177504115,1790,0
1177504324,1733,0
1177504534,1845,0
1177504751,1715,0
1177504965,1707,0
1177505173,1762,0
1177505384,1712,0
1177505592,1842,0
1177516018,1713,0
1177516227,1792,0
1177516437,1726,0
1177516653,1842,0
1177516863,1738,0
1177517072,1843,0
1177517282,1744,0
1177517490,1835,0
1177517709,1744,0
1177517917,1838,0
1177518128,1749,0
1177518336,1819,0
1177518546,1759,0
1177518762,1770,0
1177518979,1826,0
1177519187,1717,0
1177529610,1742,0
1177529826,1838,0
1177530042,1845,0
1177530250,1680,0
1177530460,1837,0
1177530676,1717,0
1177530886,1755,0
1177531098,1807,0
1177531308,1763,0
1177531516,1757,0
1177531735,1777,0
1177531949,1722,0
1177532159,1791,0
1177532367,1729,0
1177532578,1777,0
1177543013,1749,0
1177543223,1847,0
1177543431,1682,0
1177543649,1841,0
1177543858,1697,0
1177544070,1754,0
1177544279,1821,0
1177544489,1760,0
1177544706,1815,0
1177544916,1757,0
1177545124,1806,0
1177545335,1764,0
1177545543,1764,0
1177545761,1846,0
1177545974,1759,0
1177546184,1707,0
1177556587,1711,0
1177556806,1814,0
1177557016,1751,0
1177557226,1844,0
1177557435,1703,0
1177557653,1844,0
1177557861,1680,0
1177558072,1842,0
1177558280,1685,0
1177558491,1840,0
1177558707,1701,0
1177558917,1836,0
1177559126,1712,0
1177559336,1821,0
1177559544,1721,0
1177570011,1835,0
1177570219,1716,0
1177570429,1808,0
1177570645,1728,0
1177570855,1775,0
1177571068,1840,0
1177571279,1746,0
1177571487,1827,0
1177571705,1749,0
1177571914,1838,0
1177572125,1751,0
1177572333,1814,0
1177572543,1760,0
1177572759,1771,0
1177572976,1828,0
1177573184,1717,0
1177583569,1699,0
1177583785,1761,0
1177584001,1758,0
1177584209,1802,0
1177584419,1763,0
1177584636,1789,0
1177584846,1791,0
1177585060,1732,0
1177585270,1760,0
1177585478,1741,0
1177585697,1689,0
1177585905,1750,0
1177586115,1686,0
1177586324,1758,0
1177586534,1706,0
1177586751,1760,0
1177597177,1712,0
1177597385,1798,0
1177597595,1722,0
1177597811,1847,0
1177598028,1758,0
1177598236,1785,0
1177598446,1776,0
1177598663,1746,0
1177598873,1845,0
1177599081,1682,0
1177599291,1840,0
1177599500,1701,0
1177599718,1831,0
1177599926,1707,0
1177600137,1830,0
1177610547,1742,0
1177610765,1844,0
1177610979,1728,0
1177611189,1776,0
1177611398,1742,0
1177611608,1717,0
1177611824,1750,0
1177612036,1823,0
1177612245,1724,0
1177612455,1787,0
1177612671,1734,0
1177612881,1738,0
1177613095,1838,0
1177613305,1754,0
1177613513,1806,0
1177613731,1767,0
1177624154,1707,0
1177624365,1843,0
1177624573,1687,0
1177624791,1840,0
1177625002,1814,0
1177625212,1761,0
1177625420,1786,0
1177625639,1763,0
1177625847,1761,0
1177626060,1730,0
1177626268,1840,0
1177626478,1745,0
1177626694,1827,0
1177626905,1744,0
1177627113,1834,0
1177637545,1837,0
1177637761,1712,0
1177637976,1725,0
1177638184,1841,0
1177638394,1742,0
1177638603,1745,0
1177638819,1844,0
1177639032,1757,0
1177639242,1705,0
1177639450,1771,0
1177639668,1723,0
1177639876,1753,0
1177640088,1697,0
1177640297,1762,0
1177640507,1712,0
1177640723,1767,0
1177651136,1798,0
1177651344,1735,0
1177651554,1749,0
1177651771,1746,0
1177651984,1845,0
1177652192,1686,0
1177652403,1843,0
1177652611,1699,0
1177652829,1836,0
1177653042,1823,0
1177653252,1725,0
1177653460,1842,0
1177653678,1744,0
1177653886,1844,0
1177654098,1730,0
1177664539,1767,0
1177664757,1715,0
1177664968,1727,0
1177665178,1767,0
1177665387,1742,0
1177665597,1681,0
1177665813,1757,0
1177666028,1758,0
1177666236,1792,0
1177666447,1767,0
1177666663,1761,0
1177666873,1775,0
1177667082,1750,0
1177667292,1845,0
1177667500,1695,0
1177667719,1843,0
1177678114,1838,0
1177678324,1751,0
1177678532,1806,0
1177678750,1760,0
1177678963,1744,0
1177679173,1707,0
1177679381,1755,0
1177679592,1703,0
1177679808,1763,0
1177680020,1771,0
1177680228,1740,0
1177680438,1731,0
1177680655,1750,0
1177680865,1694,0
1177681073,1755,0
1177691537,1730,0
1177691754,1844,0
1177691968,1808,0
1177692176,1728,0
1177692386,1768,0
1177692594,1741,0
1177692813,1719,0
1177693026,1830,0
1177693236,1754,0
1177693444,1809,0
1177693663,1758,0
1177693871,1808,0
